# DIST_PNC,OXFORD_COMMAS,NUM_PARAGRAPHS,NORM_FULL_STOPS,NORM_COMMAS,AVG_SENT_LEN,UNIGRAM_OVERLAP,BIGRAM_OVERLAP,TRIGRAM_OVERLAP,MATCHES_VOCAB_5K,MATCHES_VOCAB_10K,POLARITY,SUBJECTIVITY,SENTIMENT_ES,SENTIMENT_ML,SENTIMENT_ML_SCORE
4,0,7,0.06309148,0.10094637,28.04761905,0.00591716,0.00315457,0.00268097,0.83398438,0.08203125,0.23700643,0.59820937,1,1,0.75
4,0,7,0.06111111,0.15555556,25.34782609,0.00529101,0.0030303,0.00265957,0.88729508,0.01229508,0.2501141,0.53756828,0.99985839,1,0.75
4,0,6,0.07361963,0.1196319,25.125,0.00505051,0.00280899,0.00239234,0.82857143,0.03238095,0.12582753,0.48652729,1,0,0.5
4,0,7,0.06153846,0.12,27.42857143,0.00515464,0.00287356,0.0025,0.77405858,0.05230126,0.04542607,0.5210213,0.99999807,-1,0.25
4,0,7,0.05974843,0.10062893,25.23809524,0.00609756,0.00346021,0.00292398,0.84581498,0.07488987,0.03682605,0.5183171,1,1,0.75
4,0,7,0.0625,0.053125,29.95,0.00471698,0.00263158,0.00236967,0.82320442,0.05893186,0.14296537,0.55658009,1,1,0.75
3,0,7,0.06153846,0.08307692,24.73913043,0.00581395,0.00311526,0.00263158,0.85573123,0.07509881,0.14748677,0.59502646,1,0,0.5
4,0,7,0.0625,0.05263158,27.9,0.00526316,0.00290698,0.00252525,0.81547619,0.07936508,0.22939815,0.61111111,0.99999977,1,0.75
4,0,7,0.06824926,0.07715134,25.13043478,0.00492611,0.00269542,0.00236967,0.83233533,0.07185629,0.1590697,0.52429394,1,1,0.75
4,0,7,0.0625,0.06597222,28.2,0.00591716,0.0030581,0.00253165,0.88671875,0.06054688,0.15954136,0.48198198,1,1,0.75
3,0,6,0.06644518,0.12292359,24.52380952,0.00617284,0.00321543,0.00274725,0.87695749,0.03579418,0.12232309,0.42906175,1,1,0.75
4,2,8,0.06997085,0.08163265,22.69230769,0.00512821,0.00284091,0.00240385,0.82398453,0.09284333,0.1632702,0.47498737,0.99999082,1,0.75
4,0,6,0.06844106,0.07984791,25.05555556,0.00571429,0.00327869,0.00287356,0.82795699,0.04569892,0.16682754,0.33008366,0.99308418,1,1
4,0,8,0.07926829,0.07317073,21.74074074,0.004329,0.00230415,0.00204082,0.87258687,0.04633205,0.20825527,0.43075722,0.99999962,1,0.75
4,0,7,0.08083832,0.11377246,20.7037037,0.00423729,0.00259067,0.00234742,0.78969957,0.05579399,0.0619958,0.56542017,0.9773176,-1,0
6,1,9,0.0754717,0.08894879,21.17857143,0.00452489,0.00249377,0.00218818,0.86336634,0.03366337,0.10757576,0.29460123,0.99600733,1,0.75
3,0,8,0.07336957,0.07880435,23.2962963,0.00478469,0.00261097,0.00225734,0.81508079,0.0448833,0.09696181,0.62543403,0.99999813,1,0.75
3,0,7,0.08307692,0.11692308,19.75,0.00465116,0.00259067,0.0022779,0.84533898,0.05084746,0.22984199,0.50987302,0.99999857,1,0.75
3,1,7,0.07228916,0.12048193,20.05,0.00571429,0.00347222,0.00316456,0.820059,0.0619469,0.08997209,0.44424129,0.99874706,1,0.75
3,0,7,0.07569721,0.10358566,21.45,0.00598802,0.00338983,0.00303951,0.85945946,0.05945946,0.03965436,0.52459754,0.99976347,1,0.75
3,0,8,0.06020067,0.09364548,28.84210526,0.00564972,0.00321543,0.00274725,0.77777778,0.07333333,-0.09430894,0.56199187,0.99985056,1,0.75
4,0,8,0.06853583,0.11214953,22.66666667,0.00487805,0.0027027,0.00236967,0.86666667,0.06451613,-0.00184794,0.52503517,0.95791365,1,0.75
3,0,8,0.07361963,0.12269939,22.64,0.00462963,0.00260417,0.00232019,0.83958333,0.04583333,-0.00439655,0.48658046,0.99999975,-1,0.25
4,0,7,0.0748503,0.11676647,21.48148148,0.00460829,0.00248139,0.00217865,0.84431138,0.06586826,0.17206025,0.42490282,0.99999999,1,0.75
3,0,7,0.06036745,0.09973753,23.75,0.00549451,0.00302115,0.00265957,0.79191919,0.06666667,0.06420455,0.3892316,0.99197209,1,0.75
3,0,5,0.05982906,0.07264957,25.33333333,0.00729927,0.00416667,0.00369004,0.72997033,0.13353116,0.04333333,0.335,0.03595702,1,0.75
2,0,6,0.06122449,0.08163265,25.25,0.00813008,0.00456621,0.00378788,0.81058496,0.06406685,0.31436782,0.4933908,1,1,0.75
5,0,7,0.06430868,0.07717042,25.47619048,0.00529101,0.00291545,0.00261097,0.7716895,0.09360731,0.19585538,0.52869489,0.96529753,0,0.5
3,0,7,0.06506849,0.08561644,26.25,0.00502513,0.00294985,0.00259067,0.89293362,0.03640257,0.10281846,0.64225154,0.01645588,1,1
3,0,8,0.06896552,0.05956113,23.52173913,0.00617284,0.00321543,0.00273224,0.78674948,0.05383023,0.09032357,0.30033578,1,1,0.75
5,0,7,0.05654762,0.10714286,27,0.00613497,0.00353357,0.00307692,0.87196468,0.05077263,0.16078803,0.45892384,0.99999999,1,0.75
3,0,7,0.06597222,0.09375,27.55,0.00558659,0.00315457,0.00271739,0.83739837,0.06097561,-0.08218726,0.5289627,1,-1,0.25
7,0,6,0.07272727,0.13181818,20.88235294,0.00793651,0.00446429,0.00390625,0.80068729,0.07560137,-0.05376984,0.51230159,0.99999198,1,1
5,0,4,0.06849315,0.09589041,21.70588235,0.00625,0.00387597,0.00350877,0.76527331,0.04180064,0.02184685,0.35022523,0.99091806,1,0.75
4,0,7,0.06493506,0.1038961,23.5,0.00505051,0.00291545,0.0025974,0.86547085,0.05381166,0.05418332,0.46155095,0.99493428,1,0.75
4,0,7,0.06597222,0.08333333,24.6,0.00510204,0.00289855,0.00258398,0.87019231,0.03605769,0.19459877,0.44570106,0.99999995,1,0.75
4,0,7,0.07089552,0.05223881,24.33333333,0.00534759,0.00285714,0.00248139,0.89823009,0.02876106,0.25831349,0.56999339,1,1,0.75
6,0,7,0.06574394,0.07266436,26.1,0.00552486,0.00304878,0.00258398,0.77631579,0.06140351,0.14959243,0.51545547,0.99999999,0,0.5
4,0,7,0.06920415,0.11418685,24.28571429,0.00492611,0.00280899,0.0025641,0.79809976,0.05700713,0.00571755,0.52398513,0.99996774,1,0.75
4,0,5,0.06422018,0.12385321,22.125,0.00675676,0.00411523,0.00373134,0.7993311,0.08695652,0.10333333,0.38083333,1,1,0.75
4,0,7,0.06688963,0.09698997,24.9,0.00641026,0.00364964,0.0030303,0.75829384,0.0521327,0.15801282,0.46965812,1,1,0.75
4,0,7,0.07073955,0.10610932,25.40909091,0.00485437,0.00282486,0.00243902,0.79671458,0.09856263,0.00094367,0.52836818,0.99999944,-1,0
3,0,7,0.06853583,0.09345794,24.77272727,0.00555556,0.00327869,0.00287356,0.77824268,0.09623431,0.07690476,0.5239418,0.99989973,1,0.75
3,0,7,0.07142857,0.07857143,24.33333333,0.00564972,0.00308642,0.00271003,0.85619469,0.03097345,0.26138211,0.66686992,0.99998272,1,0.75
5,0,7,0.0751634,0.07843137,25.13636364,0.00531915,0.00297619,0.0025974,0.78723404,0.04893617,0.08525641,0.60384615,1,1,0.75
4,0,6,0.06746032,0.09126984,24.05555556,0.00636943,0.00392157,0.0034965,0.83870968,0.07795699,0.23597403,0.54183766,0.99795807,1,0.75
6,0,6,0.06690141,0.11267606,23.2,0.00492611,0.0030303,0.00277778,0.78571429,0.08928571,0.1099743,0.53700138,0.99997534,1,0.75
2,0,8,0.06953642,0.09933775,24.18181818,0.00502513,0.00286533,0.00254453,0.77038627,0.0944206,-0.01704413,0.5652439,0.99995124,1,1
6,0,7,0.07219251,0.0855615,24.85185185,0.00395257,0.00224215,0.00196078,0.78632479,0.03589744,0.02541667,0.33140152,1,1,0.75
4,0,7,0.07541899,0.07821229,24.71428571,0.00483092,0.00248756,0.00207469,0.83279743,0.07234727,0.14166667,0.51684397,0.99998106,1,0.75
4,0,7,0.0867052,0.09248555,18.9375,0.00469484,0.00250627,0.0021645,0.87189293,0.04397706,0.07478355,0.51471861,0.45513791,1,0.75
3,0,5,0.06269592,0.11285266,27.0952381,0.00591716,0.00309598,0.00255102,0.83433134,0.0239521,0.00055556,0.50113757,1,1,0.75
4,0,8,0.07575758,0.07323232,24.16666667,0.00434783,0.0021978,0.00183486,0.85362096,0.06625578,0.10245671,0.57160173,0.99996948,1,0.75
5,0,6,0.07665505,0.05923345,21.39130435,0.00507614,0.00289017,0.00255102,0.78341014,0.02073733,0.09949495,0.41234568,1,1,0.75
4,0,6,0.07012195,0.08536585,25.375,0.00564972,0.00303951,0.00255754,0.79227941,0.05330882,0.1625,0.596875,1,1,0.75
6,0,6,0.07185629,0.13173653,24.43478261,0.00543478,0.00306748,0.00261097,0.85021097,0.04852321,0.17051902,0.52483881,0.99999983,1,0.75
3,0,7,0.06770833,0.10416667,24.84615385,0.00512821,0.00285714,0.00248756,0.87992832,0.02508961,0.21280729,0.51713827,1,1,0.75
4,0,6,0.06907895,0.09539474,24.38095238,0.00558659,0.00318471,0.00275482,0.89686099,0.03139013,-0.04501109,0.41827421,1,1,0.75
5,0,7,0.06113537,0.08951965,24.34482759,0.00471698,0.00248139,0.00218341,0.84576271,0.04745763,0.02363893,0.46829738,0.99990067,1,0.75
4,0,7,0.07022472,0.1011236,22.88888889,0.00487805,0.0025641,0.00223214,0.85018727,0.03558052,0.11457265,0.55978632,1,1,0.75
4,0,7,0.06925208,0.11357341,21.37037037,0.0049505,0.003003,0.00260417,0.76008493,0.10191083,0.09419913,0.29593074,0.99231218,1,0.75
3,0,6,0.06756757,0.06081081,26.42857143,0.00558659,0.00298507,0.00257069,0.80686695,0.06866953,0.25707283,0.56516106,0.99983059,1,0.75
4,1,7,0.07084469,0.09536785,21.57692308,0.00462963,0.00269542,0.00238663,0.83801296,0.05183585,0.08718531,0.34581111,0.1129397,1,0.75
3,0,7,0.06774194,0.07096774,22.47826087,0.00520833,0.00290698,0.00260417,0.75163399,0.09150327,0.06930272,0.41768707,0.99999982,1,0.75
4,0,7,0.06738544,0.09703504,23.36,0.00465116,0.0026738,0.00231481,0.85336049,0.0407332,0.13338816,0.37005856,0.00172189,1,0.75
4,0,6,0.06329114,0.05063291,27.65,0.00581395,0.00331126,0.00288184,0.8015873,0.05753968,0.10314559,0.44836486,0.92121091,1,0.75
3,0,7,0.06613757,0.07671958,25.04,0.00543478,0.00278552,0.00234192,0.86762075,0.06976744,0.16945887,0.42608225,1,1,0.75
4,0,6,0.06707317,0.09146341,23.70833333,0.0049505,0.00288184,0.00247525,0.82222222,0.04040404,0.00173611,0.3802732,1,1,0.75
5,0,7,0.07324841,0.09235669,22.79166667,0.00502513,0.0028169,0.00248139,0.77824268,0.07322176,0.16276455,0.59530423,1,1,0.75
4,2,7,0.08278146,0.1192053,19.76923077,0.00555556,0.00324675,0.00285714,0.86238532,0.03211009,0.0775,0.57111111,0.99992202,1,0.75
6,0,6,0.05102041,0.08503401,32.5,0.00641026,0.00358423,0.0030303,0.79865772,0.06711409,0.00316667,0.42516667,0.99999968,1,0.75
5,0,7,0.06402439,0.07926829,24.30434783,0.0047619,0.0025974,0.00225734,0.74332649,0.05544148,0.13080357,0.40752976,1,-1,0.25
5,0,6,0.06508876,0.08579882,24.73913043,0.00549451,0.00294985,0.0025,0.78787879,0.06666667,-0.04278116,0.37386018,1,1,0.75
4,0,7,0.07961783,0.11146497,21.69230769,0.005,0.00283286,0.002457,0.78705637,0.05219207,0.08656344,0.48946054,0.99999998,1,0.75
3,0,7,0.07394366,0.10211268,22.45454545,0.00584795,0.00321543,0.00277778,0.81860465,0.08837209,0.03921444,0.62333967,0.99999639,1,0.75
2,0,7,0.07741935,0.09677419,18.80769231,0.0052356,0.00293255,0.00257732,0.82742317,0.04728132,0.07679469,0.37665844,0.99998996,1,0.75
3,1,6,0.06428571,0.06428571,25.63157895,0.00549451,0.00293255,0.0025974,0.83105023,0.03881279,0.05382883,0.46846847,0.9999777,0,0.5
4,0,7,0.0652921,0.09621993,27.15,0.00561798,0.00294985,0.00250627,0.85683761,0.06623932,0.17711864,0.49548023,1,1,0.75
3,0,9,0.07964602,0.0619469,21.33333333,0.00440529,0.0025641,0.00224215,0.76574803,0.04724409,0.07245293,0.40060908,1,1,0.75
3,0,6,0.06497175,0.09039548,24.16666667,0.00480769,0.0025641,0.00227273,0.8258317,0.07436399,-0.06037879,0.51762266,0.9987396,-1,0.25
4,0,8,0.0725,0.1175,23.76666667,0.00413223,0.00232558,0.00205339,0.87883683,0.03231018,0.19525882,0.45405268,1,1,1
4,0,10,0.07990868,0.07534247,20.61111111,0.00378788,0.00200803,0.00175747,0.8203125,0.0703125,0.0428842,0.46222319,1,1,0.75
4,0,7,0.07969152,0.11053985,22.70967742,0.004,0.0021645,0.00194175,0.75919732,0.05685619,0.2635453,0.50087108,0.99999999,1,0.75
6,0,6,0.08156028,0.07801418,21.09090909,0.00537634,0.00307692,0.00275482,0.75689223,0.03508772,0.06333333,0.42069444,0.9999998,1,0.75
3,0,7,0.08038585,0.08360129,19.81481481,0.005,0.00280112,0.00246914,0.84913793,0.02801724,0.04961069,0.46306518,0.99952359,1,0.75
6,0,6,0.05750799,0.07028754,29.26315789,0.00571429,0.00306748,0.00265957,0.84412955,0.06477733,0.21428571,0.51094577,0.99999857,1,0.75
5,0,7,0.07070707,0.1043771,25.09090909,0.0049505,0.00273973,0.00243902,0.86041667,0.0625,0.31995082,0.47793481,0.99999725,0,0.5
3,0,7,0.06515581,0.09065156,24.20833333,0.00444444,0.00253165,0.00229358,0.85686275,0.0627451,0.17537541,0.47635704,0.9910967,1,0.75
3,0,6,0.07384615,0.11076923,24.45833333,0.00480769,0.00274725,0.00244499,0.83497053,0.06090373,0.1998129,0.59848852,0.99999999,1,0.75
6,0,5,0.06467662,0.08457711,23.71428571,0.00775194,0.00485437,0.0042735,0.84229391,0.05017921,-0.01030303,0.31566434,0.99863298,1,0.75
4,0,7,0.06666667,0.07037037,24.10526316,0.00606061,0.00341297,0.00289855,0.7125,0.065,0.12801802,0.51252252,1,1,0.75
3,0,7,0.07291667,0.07986111,24.09090909,0.00485437,0.00287356,0.00251889,0.8029661,0.06991525,0.13321995,0.55385488,0.99999986,-1,0
5,0,6,0.06825939,0.09215017,24.28571429,0.00492611,0.00278552,0.00244499,0.78603604,0.07432432,0.04894522,0.50757925,0.96931419,1,0.75
4,1,7,0.07317073,0.09059233,23.77272727,0.00478469,0.00265252,0.00240385,0.8539823,0.0420354,0.03774675,0.55180952,0.99999999,0,0.5
2,0,7,0.06853583,0.09034268,25.18181818,0.00485437,0.00261097,0.00229885,0.85743381,0.07535642,0.09866241,0.43710938,0.99999994,1,0.75
4,0,6,0.07531381,0.07531381,24.11111111,0.00581395,0.0033557,0.00294118,0.80052493,0.05774278,0.09263566,0.49767442,0.9999996,1,0.75
5,0,5,0.06637168,0.0840708,25.4375,0.00621118,0.00364964,0.00325733,0.82840237,0.05621302,0.19283785,0.58862215,0.99999999,-1,0.25
4,0,6,0.07017544,0.06140351,26.94117647,0.00641026,0.00355872,0.00304878,0.86901763,0.03778338,0.20019564,0.57529762,0.99999962,1,0.75
3,0,7,0.08433735,0.06827309,20.56521739,0.00507614,0.00285714,0.00257732,0.79318735,0.06569343,0.02598566,0.52904506,0.99999661,1,0.75
4,0,7,0.06934307,0.10218978,24.3,0.00520833,0.00299401,0.0025974,0.79146919,0.06398104,0.14507143,0.40790476,0.99999321,-1,0
4,0,8,0.08,0.09090909,19.84,0.00515464,0.00292398,0.00259067,0.81279621,0.07819905,0.1258658,0.48452381,0.99999994,1,0.75
4,0,7,0.08108108,0.1003861,21.28571429,0.00555556,0.00331126,0.00297619,0.78215223,0.0656168,0.0207265,0.38931624,0.99997661,-1,0.25
4,0,7,0.08185053,0.09964413,21.04166667,0.00526316,0.00294118,0.00260417,0.87385321,0.0412844,-0.03032407,0.5296627,0.99999083,-1,0.25
4,0,6,0.08490566,0.10849057,19.42105263,0.00675676,0.004329,0.00387597,0.79742765,0.05466238,0.00245455,0.45718182,0.99972558,-1,0
3,0,7,0.09251101,0.08810573,18.86956522,0.00598802,0.00355872,0.00311526,0.77836412,0.10026385,0.06566288,0.51325758,0.99616903,0,0.5
4,0,7,0.07142857,0.07518797,23.7,0.00552486,0.00308642,0.00278552,0.7815534,0.04854369,0.18619048,0.375,0.99999981,1,0.75
5,0,7,0.07142857,0.09663866,24.27777778,0.00606061,0.0037037,0.00323625,0.81102362,0.04986877,0.22609649,0.36842105,0.99834627,-1,0.25
3,0,7,0.07279693,0.07279693,24,0.00471698,0.00271739,0.00246305,0.77541371,0.05673759,0.0554059,0.57391383,0.99999999,1,0.75
4,0,6,0.06008584,0.0944206,26.9375,0.00595238,0.00352113,0.003125,0.89005236,0.04450262,0.26036905,0.50167857,0.99818282,1,0.75
2,0,7,0.06884058,0.07971014,23.8,0.00546448,0.00314465,0.00271739,0.84160757,0.04491726,0.09996633,0.40127104,0.99933889,1,0.75
4,0,7,0.07272727,0.08,26,0.00546448,0.00301205,0.00268097,0.83783784,0.06306306,0.25247748,0.58472973,0.99999674,1,0.75
4,0,7,0.07430341,0.06811146,24.625,0.00431034,0.00241546,0.0021692,0.79238095,0.04190476,0.05725092,0.53181502,1,-1,0.25
6,0,6,0.07112971,0.07531381,25.41176471,0.00595238,0.003367,0.00304878,0.84931507,0.04383562,0.09784179,0.50679175,0.99997511,1,0.75
6,0,6,0.07560137,0.10652921,22.72727273,0.00471698,0.00265957,0.002457,0.86046512,0.01860465,-0.06445313,0.37239583,0.99997404,1,1
4,0,6,0.06319703,0.08178439,28.58823529,0.00613497,0.00348432,0.00290698,0.76112412,0.04918033,0.21596591,0.5807197,0.99785206,-1,0.25
4,1,7,0.07983193,0.08823529,21.9,0.00531915,0.00324675,0.00289017,0.79575597,0.06100796,0.00583028,0.47921245,0.00132925,-1,0
3,0,6,0.06271777,0.09407666,25,0.00512821,0.00294985,0.0026178,0.84772727,0.05909091,0.06322188,0.49075481,0.99999996,1,0.75
4,0,6,0.06552707,0.09401709,25.86956522,0.00438596,0.00240385,0.00212314,0.85305344,0.05152672,0.19230892,0.51169363,1,1,0.75
4,0,7,0.0678392,0.09547739,25.28571429,0.00440529,0.00226757,0.00194932,0.85486443,0.05741627,0.19566755,0.51893866,1,1,0.75
7,0,6,0.065,0.0825,26.38461538,0.00362319,0.00207039,0.00182149,0.7761194,0.07960199,-0.00464677,0.56640877,1,1,0.75
4,0,8,0.06812652,0.09245742,25.24137931,0.0044843,0.00234192,0.00199601,0.83024691,0.08333333,0.18164683,0.44253968,1,1,0.75
8,0,6,0.0661157,0.08264463,25.16,0.00487805,0.00266667,0.00226244,0.81447124,0.05194805,-0.19769841,0.46113757,0.99999997,1,0.75
4,0,7,0.07471264,0.05747126,23,0.00487805,0.00261097,0.00225225,0.90874525,0.03041825,0.1625,0.55756173,0.99999995,1,1
2,0,5,0.06422018,0.09633028,26.8,0.00625,0.00380228,0.003367,0.8551532,0.05292479,0.03330026,0.50737434,0.99999999,-1,0.25
3,0,7,0.07222222,0.08611111,22.11111111,0.00497512,0.00271739,0.00235294,0.85931559,0.07034221,0.14156902,0.40232708,1,1,0.75
4,0,7,0.06845238,0.08333333,26.73913043,0.00480769,0.00255754,0.00218818,0.77838828,0.04029304,0.17263039,0.52097506,1,1,0.75
3,0,8,0.07880435,0.11956522,23.31034483,0.00487805,0.00255754,0.00218341,0.88888889,0.03931624,0.07196429,0.55482143,1,1,0.75
4,0,8,0.06466513,0.07159353,24.68965517,0.004329,0.0022779,0.00191939,0.85624013,0.04581359,0.01371308,0.44597649,0.99999865,1,0.75
4,0,7,0.05769231,0.12362637,30.13636364,0.0049505,0.00252525,0.00217865,0.87769784,0.03776978,0.18576448,0.6227257,1,1,0.75
3,0,5,0.06637168,0.08849558,23.4375,0.00625,0.00373134,0.00337838,0.7969697,0.07272727,0.06885281,0.57863636,0.25472318,1,0.75
6,0,7,0.06514658,0.10749186,25.40909091,0.0049505,0.0027248,0.00242718,0.78234086,0.07597536,0.11724838,0.4908631,0.99999999,1,0.75
5,0,8,0.05837563,0.09390863,24.8,0.00456621,0.00258398,0.00235294,0.83520599,0.06741573,0.16338652,0.55549645,0.99930867,1,1
5,0,7,0.05444126,0.06876791,29.28571429,0.00469484,0.00263158,0.00227273,0.81515712,0.0702403,0.15098579,0.52511999,1,1,0.75
4,0,7,0.05294118,0.07647059,34.55,0.00540541,0.00284091,0.00238095,0.87561375,0.04746318,0.24550093,0.50394249,1,1,0.75
4,0,7,0.05780347,0.11271676,27.39130435,0.00552486,0.002849,0.00236407,0.80900901,0.08108108,0.0735119,0.54089286,0.99999706,1,0.75
3,0,5,0.05633803,0.12676056,27.38461538,0.00617284,0.00381679,0.00350877,0.85294118,0.04248366,0.02920635,0.43464286,0.93248598,1,0.75
4,0,7,0.05960265,0.12251656,27.25,0.00492611,0.0027933,0.002457,0.80666667,0.03777778,0.13302469,0.60496032,0.99999992,1,0.75
4,0,7,0.05993691,0.08201893,29.1,0.0046729,0.00248756,0.0021978,0.81676413,0.06432749,0.21230159,0.51849817,0.99999987,1,0.75
4,0,7,0.0798722,0.1341853,22.16,0.0046729,0.00266667,0.00234192,0.81023454,0.08528785,0.16858466,0.47639906,0.99999998,1,0.75
5,0,8,0.06122449,0.1122449,27.44,0.004329,0.00240964,0.00207039,0.86310518,0.04340568,0.01073501,0.57672469,1,1,0.75
4,0,8,0.05828221,0.13190184,28.04761905,0.00558659,0.00301205,0.00255754,0.79554656,0.06882591,0.06887755,0.42602041,0.99999994,1,0.75
4,0,8,0.05949008,0.08215297,29.40909091,0.00568182,0.00298507,0.00246305,0.84228769,0.04506066,0.12592352,0.56963925,1,1,0.75
4,0,8,0.06497175,0.10451977,28.08695652,0.00490196,0.00277008,0.00242131,0.84727273,0.04545455,0.17687021,0.47441331,0.99999826,1,0.75
5,0,7,0.08333333,0.10964912,21.89473684,0.00671141,0.00406504,0.00352113,0.77746479,0.08732394,0.2125,0.48267544,0.43051259,-1,0
3,0,6,0.06906907,0.12612613,22.95833333,0.00478469,0.0026178,0.002331,0.87261146,0.03821656,0.06518615,0.4691039,0.96728898,1,0.75
4,0,6,0.0729927,0.09489051,24.71428571,0.00549451,0.00289017,0.00252525,0.79649891,0.0809628,0.19423942,0.58244709,0.99999981,-1,0.25
3,0,5,0.06,0.105,26.76923077,0.00684932,0.00398406,0.00363636,0.8,0.03389831,0.00333333,0.5375,0.9999983,1,0.75
4,0,7,0.06707317,0.09756098,25.59090909,0.005,0.00273973,0.002331,0.70731707,0.11788618,0.06870301,0.42265038,1,1,0.75
4,0,8,0.06865672,0.08059701,27.34782609,0.00515464,0.00273224,0.00231481,0.82319392,0.05703422,0.12254762,0.51754762,1,1,0.75
2,0,6,0.07114625,0.09881423,23.77777778,0.00515464,0.00311526,0.002849,0.8,0.064,0.03370536,0.60081845,0.99999999,-1,0
4,0,7,0.05828221,0.10122699,24.76190476,0.00515464,0.00296736,0.00261097,0.85234899,0.05145414,0.20530057,0.4774941,0.99884443,1,0.75
3,0,6,0.06020067,0.11036789,24.04761905,0.00558659,0.00314465,0.00276243,0.84090909,0.07045455,0.07565341,0.51200442,0.99999999,1,0.75
3,0,6,0.06644518,0.09966777,25.42857143,0.00571429,0.00322581,0.0027933,0.81567797,0.06144068,0.10600907,0.5314059,1,1,0.75
4,0,6,0.07094595,0.08783784,27.80952381,0.00534759,0.002849,0.00246305,0.86060606,0.03030303,0.18089394,0.47428139,1,1,0.75
3,0,5,0.06334842,0.11312217,26.26666667,0.00568182,0.00323625,0.00303951,0.78717201,0.06413994,0.16847291,0.48743842,0.99953833,1,0.75
4,0,5,0.05809129,0.10373444,27.46666667,0.00591716,0.00353357,0.0031746,0.78932584,0.09831461,0.01370851,0.49588745,0.99999994,1,0.75
4,0,7,0.08333333,0.10227273,22.04545455,0.00515464,0.00295858,0.0025974,0.82494005,0.05755396,0.08282828,0.5039126,0.99941717,1,1
4,0,6,0.05791506,0.07335907,29.4375,0.00561798,0.00322581,0.00289017,0.83668342,0.04522613,0.0530594,0.56337686,1,1,0.75
4,0,7,0.06227106,0.09157509,27.61111111,0.00537634,0.00295858,0.00265957,0.79770115,0.04137931,0.06600877,0.48104637,0.97455969,1,0.75
3,0,8,0.06168831,0.12662338,25.9047619,0.00526316,0.00287356,0.00242131,0.78111588,0.04935622,0.08018648,0.41740482,1,1,0.75
4,0,7,0.07236842,0.08552632,23.82608696,0.00555556,0.00314465,0.00271003,0.73150106,0.05496829,0.09987245,0.32704082,0.99999871,1,0.75
4,0,8,0.07119741,0.11326861,23.36363636,0.00543478,0.00304878,0.0026455,0.77011494,0.10804598,0.24184732,0.50395688,0.99999854,1,0.75
4,0,8,0.07352941,0.10294118,23.6,0.00574713,0.00322581,0.00271003,0.86930693,0.04554455,0.14246032,0.46884921,0.99729627,1,0.75
2,0,6,0.07086614,0.08267717,25.94736842,0.00561798,0.00315457,0.00277778,0.83783784,0.0518018,0.02039897,0.47355212,1,1,0.75
3,0,5,0.05633803,0.10915493,32.17647059,0.00641026,0.00348432,0.003003,0.85947047,0.04480652,0.10503493,0.4014881,1,1,0.75
4,0,6,0.06329114,0.09810127,23.68181818,0.00512821,0.002849,0.00263158,0.8285078,0.08240535,0.28992088,0.54282841,0.99980199,1,0.75
4,0,6,0.06617647,0.08455882,25.94736842,0.00591716,0.00323625,0.00280899,0.82835821,0.02487562,0.07222222,0.37777778,0.99997231,-1,0.25
6,0,6,0.06622517,0.11589404,23.23809524,0.00526316,0.00306748,0.00274725,0.83863081,0.03422983,0.08196112,0.33487519,0.97638465,1,0.75
4,0,8,0.06514658,0.11726384,26.57142857,0.00497512,0.00277008,0.00239808,0.86820084,0.0334728,0.11972403,0.373079,1,1,0.75
4,0,7,0.06737589,0.09219858,21.91304348,0.00564972,0.00303951,0.00261097,0.86818182,0.01590909,0.03137481,0.47139017,0.99993724,-1,0.25
4,0,7,0.06422018,0.0764526,27.72727273,0.00537634,0.0028169,0.00246914,0.88593156,0.04372624,0.4074474,0.58723699,1,1,0.75
5,0,7,0.06930693,0.09240924,25.80952381,0.00518135,0.0030581,0.00273973,0.84463895,0.06564551,0.28595498,0.5459732,0.99999986,1,0.75
4,0,8,0.06985294,0.08088235,26.15789474,0.00531915,0.00298507,0.00263158,0.75638051,0.06960557,-0.10847763,0.69575345,0.99998874,1,0.75
6,0,8,0.06944444,0.08611111,25.6,0.00490196,0.0026455,0.00221729,0.80714286,0.03928571,0.19759887,0.56638418,1,1,0.75
4,0,9,0.06784661,0.09734513,26.83333333,0.0045045,0.00233645,0.00201207,0.82508834,0.08480565,0.15791761,0.4431028,1,-1,0.25
2,0,8,0.07309942,0.10526316,24,0.00537634,0.00287356,0.00246305,0.78095238,0.05904762,0.08725649,0.57186147,0.99998896,1,0.75
5,0,8,0.0758427,0.10393258,23.4,0.00571429,0.00302115,0.00251889,0.76315789,0.04736842,0.09914729,0.47914729,1,1,0.75
4,0,7,0.06842105,0.11315789,24.11538462,0.00438596,0.002331,0.00205761,0.83864916,0.05253283,0.04011178,0.36411554,0.99883506,1,0.75
3,0,6,0.06646526,0.10271903,26.81818182,0.00413223,0.00235849,0.00214133,0.85603113,0.04474708,0.20779749,0.4537694,1,1,0.75
4,0,7,0.07854985,0.10271903,23.42307692,0.00458716,0.00251889,0.00217865,0.80827068,0.04323308,0.1671875,0.58489583,1,1,0.75
4,0,8,0.06578947,0.09473684,25.11538462,0.00442478,0.00236407,0.00209644,0.80347826,0.06086957,0.0429085,0.4996368,0.96188447,1,1
4,0,8,0.06565657,0.09090909,24.92592593,0.00440529,0.00240964,0.00203666,0.81986532,0.05218855,0.22008743,0.52468975,0.99983025,1,0.75
